IP:PORT, LOSS, DELAY
162.159.193.162:939,100.00%,1000 ms
162.159.193.162:942,100.00%,1000 ms
162.159.193.161:942,100.00%,1000 ms
162.159.193.163:939,100.00%,1000 ms
162.159.193.163:942,100.00%,1000 ms
162.159.193.165:988,100.00%,1000 ms
162.159.193.164:946,100.00%,1000 ms
162.159.193.164:988,100.00%,1000 ms
162.159.193.165:946,100.00%,1000 ms
162.159.193.166:988,100.00%,1000 ms
162.159.193.166:946,100.00%,1000 ms
162.159.193.167:988,100.00%,1000 ms
162.159.193.168:988,100.00%,1000 ms
162.159.193.168:946,100.00%,1000 ms
162.159.193.169:946,100.00%,1000 ms
162.159.193.167:946,100.00%,1000 ms
162.159.193.169:988,100.00%,1000 ms
188.114.96.206:891,100.00%,1000 ms
188.114.96.206:890,100.00%,1000 ms
162.159.193.171:946,100.00%,1000 ms
162.159.193.172:946,100.00%,1000 ms
162.159.193.171:988,100.00%,1000 ms
162.159.193.170:988,100.00%,1000 ms
162.159.193.170:946,100.00%,1000 ms
162.159.193.172:988,100.00%,1000 ms
162.159.193.173:988,100.00%,1000 ms
162.159.193.174:988,100.00%,1000 ms
162.159.193.173:946,100.00%,1000 ms
162.159.193.174:946,100.00%,1000 ms
162.159.193.176:988,100.00%,1000 ms
162.159.193.175:946,100.00%,1000 ms
162.159.193.175:988,100.00%,1000 ms
162.159.193.176:946,100.00%,1000 ms
162.159.193.178:946,100.00%,1000 ms
162.159.193.179:988,100.00%,1000 ms
162.159.193.177:988,100.00%,1000 ms
162.159.193.177:946,100.00%,1000 ms
162.159.193.178:988,100.00%,1000 ms
162.159.193.180:946,100.00%,1000 ms
162.159.193.180:988,100.00%,1000 ms
162.159.193.179:946,100.00%,1000 ms
162.159.193.183:988,100.00%,1000 ms
162.159.193.182:988,100.00%,1000 ms
162.159.193.181:946,100.00%,1000 ms
162.159.193.181:988,100.00%,1000 ms
162.159.193.182:946,100.00%,1000 ms
162.159.193.183:946,100.00%,1000 ms
162.159.193.185:894,100.00%,1000 ms
162.159.193.184:894,100.00%,1000 ms
162.159.193.184:988,100.00%,1000 ms
162.159.193.185:988,100.00%,1000 ms
162.159.193.186:894,100.00%,1000 ms
162.159.193.187:988,100.00%,1000 ms
162.159.193.187:894,100.00%,1000 ms
162.159.193.186:988,100.00%,1000 ms
162.159.193.188:894,100.00%,1000 ms
162.159.193.189:988,100.00%,1000 ms
162.159.193.188:988,100.00%,1000 ms
162.159.193.189:894,100.00%,1000 ms
162.159.193.190:894,100.00%,1000 ms
162.159.193.190:988,100.00%,1000 ms
162.159.193.191:894,100.00%,1000 ms
162.159.193.191:988,100.00%,1000 ms
162.159.193.192:894,100.00%,1000 ms
162.159.193.192:988,100.00%,1000 ms
162.159.193.193:988,100.00%,1000 ms
162.159.193.193:894,100.00%,1000 ms
162.159.193.194:988,100.00%,1000 ms
162.159.193.194:894,100.00%,1000 ms
162.159.193.196:1014,100.00%,1000 ms
162.159.193.195:894,100.00%,1000 ms
162.159.193.195:988,100.00%,1000 ms
162.159.193.196:4177,100.00%,1000 ms
162.159.193.197:1014,100.00%,1000 ms
162.159.193.197:4177,100.00%,1000 ms
162.159.193.198:1014,100.00%,1000 ms
162.159.193.198:4177,100.00%,1000 ms
162.159.193.199:4177,100.00%,1000 ms
162.159.193.199:1014,100.00%,1000 ms
162.159.193.200:1014,100.00%,1000 ms
162.159.193.200:4177,100.00%,1000 ms
162.159.193.201:946,100.00%,1000 ms
162.159.193.201:891,100.00%,1000 ms
162.159.193.202:891,100.00%,1000 ms
162.159.193.204:7559,100.00%,1000 ms
162.159.193.202:946,100.00%,1000 ms
162.159.193.203:7559,100.00%,1000 ms
162.159.193.203:908,100.00%,1000 ms
162.159.193.204:908,100.00%,1000 ms
162.159.193.205:7559,100.00%,1000 ms
162.159.193.205:908,100.00%,1000 ms
162.159.193.206:7281,100.00%,1000 ms
162.159.193.206:908,100.00%,1000 ms
162.159.193.207:7281,100.00%,1000 ms
162.159.193.208:7281,100.00%,1000 ms
162.159.193.207:908,100.00%,1000 ms
162.159.193.208:908,100.00%,1000 ms
162.159.193.209:7281,100.00%,1000 ms
162.159.193.209:908,100.00%,1000 ms
162.159.193.210:7281,100.00%,1000 ms
162.159.193.211:903,100.00%,1000 ms
162.159.193.210:908,100.00%,1000 ms
162.159.193.211:7152,100.00%,1000 ms
162.159.193.212:7152,100.00%,1000 ms
162.159.193.212:903,100.00%,1000 ms
162.159.193.213:7152,100.00%,1000 ms
162.159.193.213:903,100.00%,1000 ms
162.159.193.214:7152,100.00%,1000 ms
162.159.193.215:7152,100.00%,1000 ms
162.159.193.214:903,100.00%,1000 ms
162.159.193.215:903,100.00%,1000 ms
162.159.193.216:7152,100.00%,1000 ms
162.159.193.216:903,100.00%,1000 ms
162.159.193.218:7152,100.00%,1000 ms
162.159.193.218:903,100.00%,1000 ms
162.159.193.219:903,100.00%,1000 ms
162.159.193.217:903,100.00%,1000 ms
162.159.193.219:7152,100.00%,1000 ms
162.159.193.220:903,100.00%,1000 ms
162.159.193.220:7152,100.00%,1000 ms
162.159.193.221:903,100.00%,1000 ms
162.159.193.222:7152,100.00%,1000 ms
162.159.193.221:7152,100.00%,1000 ms
162.159.193.222:903,100.00%,1000 ms
162.159.193.223:7152,100.00%,1000 ms
162.159.193.223:903,100.00%,1000 ms
162.159.193.224:7152,100.00%,1000 ms
162.159.193.225:903,100.00%,1000 ms
162.159.193.226:7152,100.00%,1000 ms
162.159.193.224:903,100.00%,1000 ms
162.159.193.225:7152,100.00%,1000 ms
162.159.193.226:903,100.00%,1000 ms
162.159.193.227:903,100.00%,1000 ms
162.159.193.229:7152,100.00%,1000 ms
162.159.193.228:903,100.00%,1000 ms
162.159.193.228:7152,100.00%,1000 ms
162.159.193.227:7152,100.00%,1000 ms
162.159.193.231:3854,100.00%,1000 ms
162.159.193.229:903,100.00%,1000 ms
162.159.193.233:3854,100.00%,1000 ms
162.159.193.232:3854,100.00%,1000 ms
162.159.193.230:890,100.00%,1000 ms
162.159.193.231:890,100.00%,1000 ms
162.159.193.232:890,100.00%,1000 ms
162.159.193.230:3854,100.00%,1000 ms
162.159.193.234:3854,100.00%,1000 ms
162.159.193.233:890,100.00%,1000 ms
162.159.193.234:890,100.00%,1000 ms
162.159.193.235:3854,100.00%,1000 ms
162.159.193.236:3854,100.00%,1000 ms
162.159.193.235:890,100.00%,1000 ms
162.159.193.237:890,100.00%,1000 ms
162.159.193.236:890,100.00%,1000 ms
162.159.193.237:3854,100.00%,1000 ms
162.159.193.238:3854,100.00%,1000 ms
162.159.193.239:3854,100.00%,1000 ms
162.159.193.238:890,100.00%,1000 ms
162.159.193.239:890,100.00%,1000 ms
162.159.193.240:3854,100.00%,1000 ms
162.159.193.241:3854,100.00%,1000 ms
162.159.193.240:890,100.00%,1000 ms
162.159.193.242:3854,100.00%,1000 ms
162.159.193.241:890,100.00%,1000 ms
162.159.193.242:890,100.00%,1000 ms
162.159.193.243:3854,100.00%,1000 ms
162.159.193.243:890,100.00%,1000 ms
188.114.96.49:7156,100.00%,1000 ms
162.159.193.244:890,100.00%,1000 ms
162.159.193.244:3854,100.00%,1000 ms
162.159.193.245:7281,100.00%,1000 ms
188.114.96.49:903,100.00%,1000 ms
162.159.193.246:7281,100.00%,1000 ms
162.159.193.245:1010,100.00%,1000 ms
162.159.193.246:1010,100.00%,1000 ms
162.159.193.247:7281,100.00%,1000 ms
162.159.193.247:1010,100.00%,1000 ms
162.159.193.248:7281,100.00%,1000 ms
188.114.96.44:7156,100.00%,1000 ms
188.114.96.44:903,100.00%,1000 ms
162.159.193.248:1010,100.00%,1000 ms
162.159.193.249:7281,100.00%,1000 ms
162.159.193.249:1010,100.00%,1000 ms
162.159.193.250:7281,100.00%,1000 ms
162.159.193.250:1010,100.00%,1000 ms
162.159.193.251:500,100.00%,1000 ms
162.159.193.251:3138,100.00%,1000 ms
188.114.96.20:500,100.00%,1000 ms
188.114.96.20:4233,100.00%,1000 ms
188.114.96.12:500,100.00%,1000 ms
188.114.96.12:4233,100.00%,1000 ms
188.114.96.9:942,100.00%,1000 ms
188.114.96.9:3138,100.00%,1000 ms
188.114.96.5:942,100.00%,1000 ms
188.114.96.5:3138,100.00%,1000 ms
188.114.96.4:3138,100.00%,1000 ms
188.114.96.4:942,100.00%,1000 ms
188.114.96.1:3138,100.00%,1000 ms
188.114.96.1:942,100.00%,1000 ms
188.114.96.0:3138,100.00%,1000 ms
188.114.96.0:942,100.00%,1000 ms
162.159.195.255:3138,100.00%,1000 ms
162.159.195.255:942,100.00%,1000 ms
162.159.193.252:3476,100.00%,1000 ms
162.159.193.253:859,100.00%,1000 ms
162.159.193.253:894,100.00%,1000 ms
162.159.193.254:894,100.00%,1000 ms
162.159.193.252:7152,100.00%,1000 ms
162.159.193.254:859,100.00%,1000 ms
162.159.193.255:7156,100.00%,1000 ms
162.159.193.255:3854,100.00%,1000 ms
188.114.99.233:1074,100.00%,1000 ms
188.114.99.233:880,100.00%,1000 ms
188.114.99.240:1074,100.00%,1000 ms
188.114.99.240:7559,100.00%,1000 ms
188.114.99.255:4177,100.00%,1000 ms
188.114.99.255:5956,100.00%,1000 ms
